SearchID,Speaker,LeftContext,Codes,RightContext,City
1386,btaol1,"rand honneur0413, le",1131," hasard0414, tout baate0312ment, car0412 le1122 Pr",Tournai
1387,btaol1,ce1132 grand honneur,413,", le1131 hasard0414, tout baate0312ment, car0412 l",Tournai
1388,btaol1,"valu a Beaulieu, ce",1132," grand honneur0413, le1131 hasard0414, tout baate0",Tournai
1389,btaol1,stce0312 qui a donc,412," valu a Beaulieu, ce1132 grand honneur0413, le113",Tournai
1390,btaol1, Qu'estce,312," qui a donc0412 valu a Beaulieu, ce1132 grand hon",Tournai
1391,btaol1,pate0411s italienne,2413,s.,Tournai
1392,btaol1,ine0412 de1122 pate,411,s italienne2413s.,Tournai
1393,btaol1,"nt, son usine0412 de",1122, pate0411s italienne2413s.,Tournai
1394,btaol1,"ecemment, son usine",412, de1122 pate0411s italienne2413s.,Tournai
1395,btaol1, cent trente0412 six,414,", et plus recemment, son usine0412 de1122 pate04",Tournai
1396,btaol1,neuf0412 cent trente,412," six0414, et plus recemment, son usine0412 de1122",Tournai
1397,btaol1,in en mille0412 neuf,412," cent trente0412 six0414, et plus recemment, son",Tournai
1398,btapc1,"414, plu/ que1132 de",1114,", plutat que1112 de1112 se1112 trouver au centre",Tournai
1399,btapc1,"quille0414, plu/ que",1132," de1114, plutat que1112 de1112 se1112 trouver au",Tournai
1400,btapc1,"onnue, et tranquille",414,", plu/ que1132 de1114, plutat que1112 de1112 se1",Tournai
1401,btapc1, prefare0411 aatre,1424,", inconnue, et tranquille0414, plu/ que1132 de1114",Tournai
1402,btapc1, Beaulieu prefare,411," aatre1424, inconnue, et tranquille0414, plu/ que1",Tournai
1403,btapc1,tape0412 necessaire,412, dans la tournee prevue.,Tournai
1404,btapc1,iment une0411 etape,412, necessaire0412 dans la tournee prevue.,Tournai
1405,btapc1,ifier si son village,414,", etait vraiment une0411 etape0412 necessaire04",Tournai
1406,btapc1, etait vraiment une,411, etape0412 necessaire0412 dans la tournee prev,Tournai
1407,btapc1,"r Ministre0424, pour",412," verifier si son village0414, etait vraiment une",Tournai
1408,btapc1, au Premier Ministre,424,", pour0412 verifier si son village0414, etait vr",Tournai
1409,btapc1, decide a ecrire,411," au Premier Ministre0424, pour0412 verifier si so",Tournai
1410,btapc1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Ministre0424,",Tournai
1411,btapc1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Tournai
1412,btapc1,"s'est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Tournai
1413,btapc1,"impasse0414, stupide",2413,0,Tournai
1414,btapc1, Il,412," s'est, en desespoir0412 de1122 cause0414, decid",Tournai
1415,btapc1,dans une0411 impasse,414,", stupide2413.",Tournai
1416,btapc1,uver dans un impasse,414,", dans une0411 impasse0414, stupide2413.",Tournai
1417,btapc1,"mpasse0414, dans une",411," impasse0414, stupide2413.",Tournai
1418,btapc1, sentiment de1112 se,1112," trouver dans un impasse0414, dans une0411 impasse",Tournai
1419,btapc1, le1112 sentiment de,1112," se1112 trouver dans un impasse0414, dans une0411",Tournai
1420,btapc1,"2 vouer, il0411 a le",1112, sentiment de1112 se1112 trouver dans un impasse04,Tournai
1421,btapc1,"int se1112 vouer, il",411, a le1112 sentiment de1112 se1112 trouver dans un,Tournai
1422,btapc1,a quel0412 saint se,1112," vouer, il0411 a le1112 sentiment de1112 se1112 tr",Tournai
1423,btapc1,32 sait plus a quel,412," saint se1112 vouer, il0411 a le1112 sentiment de1",Tournai
1424,btapc1," de1122 Beaulieu, ne",1132," sait plus a quel0412 saint se1112 vouer, il0411",Tournai
1425,btapc1,que0412 maire0412 de,1122," Beaulieu, ne1132 sait plus a quel0412 saint se11",Tournai
1426,btapc1,ympathique0412 maire,412," de1122 Beaulieu, ne1132 sait plus a quel0412 sai",Tournai
1427,btapc1, Le1132 sympathique,412," maire0412 de1122 Beaulieu, ne1132 sait plus a qu",Tournai
1428,btapc1,22 Saint Martinville,413,0,Tournai
1429,btapc1, Le,1132," sympathique0412 maire0412 de1122 Beaulieu, ne1132",Tournai
1430,btapc1,ans l'eglise0412 de,1122, Saint Martinville0413.,Tournai
1431,btapc1,onge dans l'eglise,412, de1122 Saint Martinville0413.,Tournai
1432,btapc1,"en/tame, un jeane",412, prolonge dans l'eglise0412 de1122 Saint Martinv,Tournai
1433,btapc1,"414s, auraient maame",411," en/tame, un jeane0412 prolonge dans l'eglise",Tournai
1434,btapc1, Quelque,1422,"s fanatique0414s, auraient maame0411 en/tame, un",Tournai
1435,btapc1,elque1422s fanatique,414,"s, auraient maame0411 en/tame, un jeane0412 pro",Tournai
1436,btapc1, au Premier Ministre,423,0,Tournai
1437,btapc1,", prepare0411nt une",412, journee chaude0411 au Premier Ministre0423.,Tournai
1438,btapc1,0412 journee chaude,411, au Premier Ministre0423.,Tournai
1439,btapc1,"isine0414s, prepare",411,nt une0412 journee chaude0411 au Premier Ministre,Tournai
1440,btapc1,commune0412s voisine,414,"s, prepare0411nt une0412 journee chaude0411 au P",Tournai
1441,btapc1,"ste0424s, de commune",412,"s voisine0414s, prepare0411nt une0412 journee ch",Tournai
1442,btapc1,ue1132 des activiste,424,"s, de commune0412s voisine0414s, prepare0411nt un",Tournai
1443,btapc1,a/teur0414. Indique,1312,"raient, [e~dik9Rje] que1132 des activiste0424s, de",Tournai
1444,btapc1,"ent, [e~dik9Rje] que",1132," des activiste0424s, de commune0412s voisine0414s,",Tournai
1445,btapc1,el0411 Observa/teur,414,". Indique1312raient, [e~dik9Rje] que1132 des activ",Tournai
1446,btapc1,"e, et Le1112 Nouvel",411," Observa/teur0414. Indique1312raient, [e~dik9Rje]",Tournai
1447,btapc1,"424, Liberte, et Le",1112," Nouvel0411 Observa/teur0414. Indique1312raient,",Tournai
1448,btapc1, L'Express0411 Ouest,424,", Liberte, et Le1112 Nouvel0411 Observa/teur0414",Tournai
1449,btapc1,"entre1424, L'Express",411," Ouest0424, Liberte, et Le1112 Nouvel0411 Observa",Tournai
1450,btapc1,paache0412 du Centre,1424,", L'Express0411 Ouest0424, Liberte, et Le1112 Nou",Tournai
1451,btapc1,us dans La Depaache,412," du Centre1424, L'Express0411 Ouest0424, Liberte,",Tournai
1452,btapc1,quelque1422s article,1422,"s parus dans La Depaache0412 du Centre1424, L'Exp",Tournai
1453,btapc1,"32 plus0414, quelque",1422,s article1422s parus dans La Depaache0412 du Cent,Tournai
1454,btapc1, De1132 plus,414,", quelque1422s article1422s parus dans La Depaach",Tournai
1455,btapc1," soutien, du village",411, entier.,Tournai
1456,btapc1, De,1132," plus0414, quelque1422s article1422s parus dans La",Tournai
1457,btapc1, pays. Nous avons le,1112," soutien, du village0411 entier.",Tournai
1458,btapc1,"2 repondons pas, de",1132, la reaction des gens du pays. Nous avons le1112,Tournai
1459,btapc1,"12 circuler, nous ne",1112," repondons pas, de1132 la reaction des gens du p",Tournai
1460,btapc1,"12 blanche0414, pour",412," circuler, nous ne1112 repondons pas, de1132 la r",Tournai
1461,btapc1,"r, patte0412 blanche",414,", pour0412 circuler, nous ne1112 repondons pas, d",Tournai
1462,btapc1," faut montrer, patte",412," blanche0414, pour0412 circuler, nous ne1112 repo",Tournai
1463,btapc1,"e1422 liberte, s'il",412," faut montrer, patte0412 blanche0414, pour0412 cir",Tournai
1464,btapc1, jaloux de1112 notre,1422," liberte, s'il0412 faut montrer, patte0412 blanch",Tournai
1465,btapc1,"in, on est jaloux de",1112," notre1422 liberte, s'il0412 faut montrer, patte0",Tournai
1466,btapc1,"t declare, dans le",1112," coin, on est jaloux de1112 notre1422 liberte, s'",Tournai
1467,btapc1,ne0412 membre1422 de,1112," l'opposition aurait declare, dans le1112 coin,",Tournai
1468,btapc1, Un jeune0412 membre,1422," de1112 l'opposition aurait declare, dans le1112",Tournai
1469,btapc1, Un jeune,412," membre1422 de1112 l'opposition aurait declare,",Tournai
1470,btapc1,de1112 provoquer une,411, explosion.,Tournai
1471,btapc1,"te, risque1422nt de",1112, provoquer une0411 explosion.,Tournai
1472,btapc1," d'identite, risque",1422,nt de1112 provoquer une0411 explosion.,Tournai
1473,btapc1," a vu, a Jonquiare",414,", et des verifications d'identite, risque1422nt",Tournai
1474,btapc1,aSma~] de1112 police,414,", comme0411 on en a vu, a Jonquiare0414, et des",Tournai
1475,btapc1,"12 police0414, comme",411," on en a vu, a Jonquiare0414, et des verificati",Tournai
1476,btapc1,12ment [tetaSma~] de,1112," police0414, comme0411 on en a vu, a Jonquiare04",Tournai
1477,btapc1,"4, un grand detache",312,"ment [tetaSma~] de1112 police0414, comme0411 on en",Tournai
1478,btapc1, Or,414,", un grand detache0312ment [tetaSma~] de1112 poli",Tournai
1479,btapc1," tout est fait, pour",412, le1122 proteger.,Tournai
1480,btapc1,"st fait, pour0412 le",1122, proteger.,Tournai
1481,btapc1, et s'assure0412 que,1122," tout est fait, pour0412 le1122 proteger.",Tournai
1482,btapc1,"che0414, et s'assure",412," que1122 tout est fait, pour0412 le1122 proteger.",Tournai
1483,btapc1,e0412 la plus proche,414,", et s'assure0412 que1122 tout est fait, pour0412",Tournai
1484,btapc1,c0412 la prefecture,412," la plus proche0414, et s'assure0412 que1122 tout",Tournai
1485,btapc1,end contact0421 avec,412," la prefecture0412 la plus proche0414, et s'assur",Tournai
1486,btapc1,22ment prend contact,421," avec0412 la prefecture0412 la plus proche0414, e",Tournai
1487,btapc1,"424, le1132 gouverne",1322,ment prend contact0421 avec0412 la prefecture0412,Tournai
1488,btapc1,"ier Ministre0424, le",1132, gouverne1322ment prend contact0421 avec0412 la pr,Tournai
1489,btapc1, du Premier Ministre,424,", le1132 gouverne1322ment prend contact0421 avec04",Tournai
1490,btapc1,a chaque0412 voyage,412," du Premier Ministre0424, le1132 gouverne1322ment",Tournai
1491,btapc1,"22 cate, a chaque",412," voyage0412 du Premier Ministre0424, le1132 gouver",Tournai
1492,btapc1,2nt leur0412 colare,413,0,Tournai
1493,btapc1,D'un autre,1422," cate, a chaque0412 voyage0412 du Premier Minis",Tournai
1494,btapc1,manifeste1422nt leur,412, colare0413.,Tournai
1495,btapc1,"bor0412ds, manifeste",1422,nt leur0412 colare0413.,Tournai
1496,btapc1,"2 tous, tous les bor",412,"ds, manifeste1422nt leur0412 colare0413.",Tournai
1497,btapc1,112 les opposants de,1112," tous, tous les bor0412ds, manifeste1422nt leur041",Tournai
1498,btapc1, chaque0412 fois que,1112," les opposants de1112 tous, tous les bor0412ds, ma",Tournai
1499,btapc1, barrage0412s chaque,412," fois que1112 les opposants de1112 tous, tous les",Tournai
1500,btapc1,connaat des barrage,412,s chaque0412 fois que1112 les opposants de1112 tou,Tournai
1501,btapc1,mane0411 au village,414,", connaat des barrage0412s chaque0412 fois que111",Tournai
1502,btapc1,"ierre0414, qui mane",411," au village0414, connaat des barrage0412s chaque0",Tournai
1503,btapc1,du Mont Saint Pierre,414,", qui mane0411 au village0414, connaat des barra",Tournai
1504,btapc1,site0412s officielle,413,s.,Tournai
1505,btapc1, La cate,414,", [kOt] escarpee du Mont Saint Pierre0414, qui m",Tournai
1506,btapc1, lor0412s des visite,412,s officielle0413s.,Tournai
1507,btapc1,"114, multiplier, lor",412,s des visite0412s officielle0413s.,Tournai
1508,btapc1,u tendance0411 a se,1114,", multiplier, lor0412s des visite0412s officielle0",Tournai
1509,btapc1, qui ont eu tendance,411," a se1114, multiplier, lor0412s des visite0412s o",Tournai
1510,btapc1,12 de1122 baisser de,1212,puis les elections.,Tournai
1511,btapc1," Comment, en plus",411," eviter les manifestations, qui ont eu tendance04",Tournai
1512,btapc1, Ne1132 cesse0412 de,1122, baisser de1212puis les elections.,Tournai
1513,btapc1,is les. Ne1132 cesse,412, de1122 baisser de1212puis les elections.,Tournai
1514,btapc1,r de1212puis les. Ne,1132, cesse0412 de1122 baisser de1212puis les election,Tournai
1515,btapc1,12 de1122 baisser de,1212,puis les. Ne1132 cesse0412 de1122 baisser de1212pu,Tournai
1516,btapc1, ne1132 cesse0412 de,1122, baisser de1212puis les. Ne1132 cesse0412 de1122 b,Tournai
1517,btapc1,"re0424, ne1132 cesse",412, de1122 baisser de1212puis les. Ne1132 cesse0412 d,Tournai
1518,btapc1,"ier Ministre0424, ne",1132, cesse0412 de1122 baisser de1212puis les. Ne1132 c,Tournai
1519,btapc1, du Premier Ministre,424,", ne1132 cesse0412 de1122 baisser de1212puis les.",Tournai
1520,btapc1, est en re1212vanche,412," tras inquiet, la cote1414, du Premier Ministre04",Tournai
1521,btapc1,"as inquiet, la cote",1414,", du Premier Ministre0424, ne1132 cesse0412 de1122",Tournai
1522,btapc1,"1222Blanc, est en re",1212,"vanche0412 tras inquiet, la cote1414, du Premier",Tournai
1523,btapc1,"eaulieu, Marc0422 Le",1222,"Blanc, est en re1212vanche0412 tras inquiet, la c",Tournai
1524,btapc1,"e1122 Beaulieu, Marc",422," Le1222Blanc, est en re1212vanche0412 tras inquie",Tournai
1525,btapc1, Le1132 maire0412 de,1122," Beaulieu, Marc0422 Le1222Blanc, est en re1212vanc",Tournai
1526,btapc1, Le1132 maire,412," de1122 Beaulieu, Marc0422 Le1222Blanc, est en re1",Tournai
1527,btapc1, Le,1132," maire0412 de1122 Beaulieu, Marc0422 Le1222Blanc,",Tournai
1528,btapc1,"lle0414, la campagne",412, profonde2413.,Tournai
1529,btapc1,ampagne0412 profonde,2413,0,Tournai
1530,btapc1,22 qu'il0411 appelle,414,", la campagne0412 profonde2413.",Tournai
1531,btapc1,rir0412 ce1122 qu'il,411," appelle0414, la campagne0412 profonde2413.",Tournai
1532,btapc1,ut decouvrir0412 ce,1122," qu'il0411 appelle0414, la campagne0412 profonde24",Tournai
1533,btapc1,"12s, veut decouvrir",412," ce1122 qu'il0411 appelle0414, la campagne0412 pro",Tournai
1534,btapc1,des maame0412s ville,412,"s, veut decouvrir0412 ce1122 qu'il0411 appelle041",Tournai
1535,btapc1,autour0412 des maame,412,"s ville0412s, veut decouvrir0412 ce1122 qu'il0411",Tournai
1536,btapc1, toujour0411s autour,412," des maame0412s ville0412s, veut decouvrir0412 ce",Tournai
1537,btapc1,i tournaient toujour,411,"s autour0412 des maame0412s ville0412s, veut deco",Tournai
1538,btapc1,es circuits habituel,412,s qui tournaient toujour0411s autour0412 des maame,Tournai
1539,btapc1,122 Premier Ministre,424,", lasse des circuits habituel0412s qui tournaient",Tournai
1540,btapc1,"0312ment, car0412 le",1122," Premier Ministre0424, lasse des circuits habitue",Tournai
1541,btapc1,ard0413 ? Tout baate,312,"ment, car0412 le1122 Premier Ministre0424, lasse",Tournai
1542,btapc1,"t baate0312ment, car",412," le1122 Premier Ministre0424, lasse des circuits",Tournai
1543,btapc1,r0413. Le1131 hasard,413," ? Tout baate0312ment, car0412 le1122 Premier Mini",Tournai
1544,btapc1,rand honneur0413. Le,1131," hasard0413 ? Tout baate0312ment, car0412 le1122 P",Tournai
1545,btapc1,ce1132 grand honneur,413,". Le1131 hasard0413 ? Tout baate0312ment, car0412",Tournai
1546,btapc1,"valu a Beaulieu, ce",1132, grand honneur0413. Le1131 hasard0413 ? Tout baate,Tournai
1547,btapc1,stce0312 qui a donc,412," valu a Beaulieu, ce1132 grand honneur0413. Le113",Tournai
1548,btapc1, Qu'estce,312," qui a donc0412 valu a Beaulieu, ce1132 grand hon",Tournai
1549,btapc1,"ate0414s, italienne",413,s.,Tournai
1550,btapc1,"nt, son usine0412 de",1122," pate0414s, italienne0413s.",Tournai
1551,btapc1,ine0412 de1122 pate,414,"s, italienne0413s.",Tournai
1552,btapc1,"ecemment, son usine",412," de1122 pate0414s, italienne0413s.",Tournai
1553,btapm1," que1112 se1114, que",1132," de1112 se1112 trouver, au centre1422 d'une0412 ba",Tournai
1554,btapm1,", plutat que1112 se",1114,", que1132 de1112 se1112 trouver, au centre1422 d'u",Tournai
1555,btapm1,"lle0414, plutat que",1112," se1114, que1132 de1112 se1112 trouver, au centre1",Tournai
1556,btapm1,connue et tranquille,414,", plutat que1112 se1114, que1132 de1112 se1112 tr",Tournai
1557,btapm1, prefare0411 aatre,421," inconnue et tranquille0414, plutat que1112 se111",Tournai
1558,btapm1, Beaulieu prefare,411," aatre0421 inconnue et tranquille0414, plutat que",Tournai
1559,btapm1,tape0412 necessaire,414,", dans la tournee prevue.",Tournai
1560,btapm1,iment une0411 etape,412," necessaire0414, dans la tournee prevue.",Tournai
1561,btapm1, etait vraiment une,411," etape0412 necessaire0414, dans la tournee pre",Tournai
1562,btapm1,"fier, si son village",411, etait vraiment une0411 etape0412 necessaire041,Tournai
1563,btapm1,er Ministre1422 pour,412," verifier, si son village0411 etait vraiment une",Tournai
1564,btapm1, au Premier Ministre,1422," pour0412 verifier, si son village0411 etait vra",Tournai
1565,btapm1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Ministre1422",Tournai
1566,btapm1, decide a ecrire,411," au Premier Ministre1422 pour0412 verifier, si so",Tournai
1567,btapm1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Tournai
1568,btapm1,"s'est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Tournai
1569,btapm1,1412 stupide1413. Il,412," s'est, en desespoir0412 de1122 cause0414, decid",Tournai
1570,btapm1, impasse1412 stupide,1413,". Il0412 s'est, en desespoir0412 de1122 cause0414",Tournai
1571,btapm1,dans une0411 impasse,1412," stupide1413. Il0412 s'est, en desespoir0412 de11",Tournai
1572,btapm1,122 trouver dans une,411," impasse1412 stupide1413. Il0412 s'est, en desesp",Tournai
1573,btapm1, sentiment de0112 se,1122, trouver dans une0411 impasse1412 stupide1413. Il0,Tournai
1574,btapm1, le1112 sentiment de,112, se1122 trouver dans une0411 impasse1412 stupide14,Tournai
1575,btapm1,2 vouer. Il0411 a le,1112, sentiment de0112 se1122 trouver dans une0411 impa,Tournai
1576,btapm1,int se0112 vouer. Il,411, a le1112 sentiment de0112 se1122 trouver dans une,Tournai
1577,btapm1,a quel0412 saint se,112, vouer. Il0411 a le1112 sentiment de0112 se1122 tr,Tournai
1578,btapm1,32 sait plus a quel,412, saint se0112 vouer. Il0411 a le1112 sentiment de0,Tournai
1579,btapm1," de1122 Beaulieu, ne",1132, sait plus a quel0412 saint se0112 vouer. Il0411,Tournai
1580,btapm1,que0412 maire0412 de,1122," Beaulieu, ne1132 sait plus a quel0412 saint se01",Tournai
1581,btapm1,ympathique0412 maire,412," de1122 Beaulieu, ne1132 sait plus a quel0412 sai",Tournai
1582,btapm1, Le,1132," sympathique0412 maire0412 de1122 Beaulieu, ne1132",Tournai
1583,btapm1, Le1132 sympathique,412," maire0412 de1122 Beaulieu, ne1132 sait plus a qu",Tournai
1584,btapm1,"2 Saint, Martinville",2413,0,Tournai
1585,btapm1,ans l'eglise0412 de,1122," Saint, Martinville2413.",Tournai
1586,btapm1,"nge, dans l'eglise",412," de1122 Saint, Martinville2413.",Tournai
1587,btapm1,", entame, un jeane",412," prolonge, dans l'eglise0412 de1122 Saint, Marti",Tournai
1588,btapm1,"414s, auraient maame",414,", entame, un jeane0412 prolonge, dans l'eglise",Tournai
1589,btapm1, Quelque,1422,"s fanatique0414s, auraient maame0414, entame, un",Tournai
1590,btapm1,elque1422s fanatique,414,"s, auraient maame0414, entame, un jeane0412 prol",Tournai
1591,btapm1, au Premier Ministre,1423,0,Tournai
1592,btapm1,0412 journee chaude,411, au Premier Ministre1423.,Tournai
1593,btapm1,", prepare0411nt une",412, journee chaude0411 au Premier Ministre1423.,Tournai
1594,btapm1,"isine0414s, prepare",411,nt une0412 journee chaude0411 au Premier Ministre,Tournai
1595,btapm1,commune0412s voisine,414,"s, prepare0411nt une0412 journee chaude0411 au P",Tournai
1596,btapm1,ue1112 des activiste,1422,"s des commune0412s voisine0414s, prepare0411nt un",Tournai
1597,btapm1,ste1422s des commune,412,"s voisine0414s, prepare0411nt une0412 journee ch",Tournai
1598,btapm1,ndique0312raient que,1112," des activiste1422s des commune0412s voisine0414s,",Tournai
1599,btapm1,"rvateur0414, indique",312,raient que1112 des activiste1422s des commune0412s,Tournai
1600,btapm1,uvel0411 Observateur,414,", indique0312raient que1112 des activiste1422s des",Tournai
1601,btapm1,"e, et Le1112 Nouvel",411," Observateur0414, indique0312raient que1112 des ac",Tournai
1602,btapm1,L'Express0413. Ouest,422," Liberte, et Le1112 Nouvel0411 Observateur0414, i",Tournai
1603,btapm1,"0422 Liberte, et Le",1112," Nouvel0411 Observateur0414, indique0312raient que",Tournai
1604,btapm1,"entre1424, L'Express",413,". Ouest0422 Liberte, et Le1112 Nouvel0411 Observa",Tournai
1605,btapm1,paache0412 du Centre,1424,", L'Express0413. Ouest0422 Liberte, et Le1112 Nou",Tournai
1606,btapm1,us dans La Depaache,412," du Centre1424, L'Express0413. Ouest0422 Liberte,",Tournai
1607,btapm1,quelque1422s article,1422,"s parus dans La Depaache0412 du Centre1424, L'Exp",Tournai
1608,btapm1,"32 plus0414, quelque",1422,s article1422s parus dans La Depaache0412 du Cent,Tournai
1609,btapm1, De1132 plus,414,", quelque1422s article1422s parus dans La Depaach",Tournai
1610,btapm1,"pays, nous avons, le",1132, soutien du village0411 entier.,Tournai
1611,btapm1, De,1132," plus0414, quelque1422s article1422s parus dans La",Tournai
1612,btapm1,2 soutien du village,411, entier.,Tournai
1613,btapm1,12 repondons pas de,1112," la reaction des gens du pays, nous avons, le1132",Tournai
1614,btapm1,"12 circuler, nous ne",112, repondons pas de1112 la reaction des gens du pa,Tournai
1615,btapm1,er patte0412 blanche,412," pour0412 circuler, nous ne0112 repondons pas de1",Tournai
1616,btapm1,412 blanche0412 pour,412," circuler, nous ne0112 repondons pas de1112 la r",Tournai
1617,btapm1,2 faut montrer patte,412," blanche0412 pour0412 circuler, nous ne0112 repon",Tournai
1618,btapm1,"e1422 liberte, s'il",412, faut montrer patte0412 blanche0412 pour0412 circu,Tournai
1619,btapm1, jaloux de0112 notre,1422," liberte, s'il0412 faut montrer patte0412 blanche",Tournai
1620,btapm1,"in, on est jaloux de",112," notre1422 liberte, s'il0412 faut montrer patte04",Tournai
1621,btapm1,"t declare, dans le",112," coin, on est jaloux de0112 notre1422 liberte, s'",Tournai
1622,btapm1,ne0412 membre1422 de,1112," l'opposition aurait declare, dans le0112 coin,",Tournai
1623,btapm1, Un jeune0412 membre,1422," de1112 l'opposition aurait declare, dans le0112",Tournai
1624,btapm1,de1112 provoquer une,411, explosion.,Tournai
1625,btapm1, Un jeune,412," membre1422 de1112 l'opposition aurait declare,",Tournai
1626,btapm1,ite risque1422nt de,1112, provoquer une0411 explosion.,Tournai
1627,btapm1,s d'identite risque,1422,nt de1112 provoquer une0411 explosion.,Tournai
1628,btapm1,"12 police0413, comme",411," on en a vu a Jonquiare0413, et des verificatio",Tournai
1629,btapm1,n a vu a Jonquiare,413,", et des verifications d'identite risque1422nt d",Tournai
1630,btapm1,12ment de0112 police,413,", comme0411 on en a vu a Jonquiare0413, et des v",Tournai
1631,btapm1, detache0312ment de,112," police0413, comme0411 on en a vu a Jonquiare041",Tournai
1632,btapm1,"13, un gros detache",312,"ment de0112 police0413, comme0411 on en a vu a Jo",Tournai
1633,btapm1,2 tout est fait pour,412," les proteger. Pour le1124, proteger.",Tournai
1634,btapm1, Or,413,", un gros detache0312ment de0112 police0413, comm",Tournai
1635,btapm1,s proteger. Pour le,1124,", proteger.",Tournai
1636,btapm1, et s'assure0412 que,1122, tout est fait pour0412 les proteger. Pour le1124,Tournai
1637,btapm1,e0412 la plus proche,414,", et s'assure0412 que1122 tout est fait pour0412 l",Tournai
1638,btapm1,"che0414, et s'assure",412, que1122 tout est fait pour0412 les proteger. Pou,Tournai
1639,btapm1,c0412 la prefecture,412," la plus proche0414, et s'assure0412 que1122 tout",Tournai
1640,btapm1,end contact0421 avec,412," la prefecture0412 la plus proche0414, et s'assur",Tournai
1641,btapm1,22ment prend contact,421," avec0412 la prefecture0412 la plus proche0414, e",Tournai
1642,btapm1,1422 le1112 gouverne,1322,ment prend contact0421 avec0412 la prefecture0412,Tournai
1643,btapm1,mier Ministre1422 le,1112, gouverne1322ment prend contact0421 avec0412 la pr,Tournai
1644,btapm1, du Premier Ministre,1422, le1112 gouverne1322ment prend contact0421 avec041,Tournai
1645,btapm1,a chaque0412 voyage,412, du Premier Ministre1422 le1112 gouverne1322ment p,Tournai
1646,btapm1,"22 cate, a chaque",412, voyage0412 du Premier Ministre1422 le1112 gouvern,Tournai
1647,btapm1, D'un autre,1422," cate, a chaque0412 voyage0412 du Premier Minis",Tournai
1648,btapm1,2nt leur0412 colare,413,0,Tournai
1649,btapm1,bor0414ds. Manifeste,1422,nt leur0412 colare0413.,Tournai
1650,btapm1,Manifeste1422nt leur,412, colare0413.,Tournai
1651,btapm1, de1112 tous les bor,414,ds. Manifeste1422nt leur0412 colare0413.,Tournai
1652,btapm1,112 les opposants de,1112, tous les bor0414ds. Manifeste1422nt leur0412 col,Tournai
1653,btapm1, chaque0412 fois que,112, les opposants de1112 tous les bor0414ds. Manifest,Tournai
1654,btapm1, barrage1412s chaque,412, fois que0112 les opposants de1112 tous les bor041,Tournai
1655,btapm1,connaat des barrage,1412,s chaque0412 fois que0112 les opposants de1112 tou,Tournai
1656,btapm1,mane0411 au village,1414,", connaat des barrage1412s chaque0412 fois que011",Tournai
1657,btapm1,Pierre0412 qui mane,411," au village1414, connaat des barrage1412s chaque0",Tournai
1658,btapm1,du Mont Saint Pierre,412," qui mane0411 au village1414, connaat des barrag",Tournai
1659,btapm1, La cate,411, escarpee du Mont Saint Pierre0412 qui mane0411,Tournai
1660,btapm1,site0412s officielle,413,s.,Tournai
1661,btapm1, lor0412s des visite,412,s officielle0413s.,Tournai
1662,btapm1,e1112 multiplier lor,412,s des visite0412s officielle0413s.,Tournai
1663,btapm1,u tendance0411 a se,1112, multiplier lor0412s des visite0412s officielle041,Tournai
1664,btapm1, qui ont eu tendance,411, a se1112 multiplier lor0412s des visite0412s off,Tournai
1665,btapm1,"ns. Comment, en plus",414,", eviter les manifestations qui ont eu tendance04",Tournai
1666,btapm1,12 de1112 baisser de,1212,"puis les elections. Comment, en plus0414, eviter",Tournai
1667,btapm1, ne1132 cesse1412 de,1112," baisser de1212puis les elections. Comment, en pl",Tournai
1668,btapm1,"de1123, ne1132 cesse",1412, de1112 baisser de1212puis les elections. Comment,Tournai
1669,btapm1,"1122 cet/ de1123, ne",1132, cesse1412 de1112 baisser de1212puis les election,Tournai
1670,btapm1,e1422 ne1122 cet/ de,1123,", ne1132 cesse1412 de1112 baisser de1212puis les",Tournai
1671,btapm1,mier Ministre1422 ne,1122," cet/ de1123, ne1132 cesse1412 de1112 baisser de12",Tournai
1672,btapm1, du Premier Ministre,1422," ne1122 cet/ de1123, ne1132 cesse1412 de1112 baiss",Tournai
1673,btapm1,as inquiet. La cote,412," du Premier Ministre1422 ne1122 cet/ de1123, ne113",Tournai
1674,btapm1, est en re1212vanche,414,", tras inquiet. La cote0412 du Premier Ministre14",Tournai
1675,btapm1,"424 Blanc, est en re",1212,"vanche0414, tras inquiet. La cote0412 du Premier",Tournai
1676,btapm1,"e1122 Beaulieu, Marc",424," Blanc, est en re1212vanche0414, tras inquiet. La",Tournai
1677,btapm1, Le1132 maire0412 de,1122," Beaulieu, Marc0424 Blanc, est en re1212vanche0414",Tournai
1678,btapm1, Le1132 maire,412," de1122 Beaulieu, Marc0424 Blanc, est en re1212van",Tournai
1679,btapm1, Le,1132," maire0412 de1122 Beaulieu, Marc0424 Blanc, est en",Tournai
1680,btapm1,"lle1414, la campagne",1412, profonde1413.,Tournai
1681,btapm1,ampagne1412 profonde,1413,0,Tournai
1682,btapm1,22 qu'il0411 appelle,1414,", la campagne1412 profonde1413.",Tournai
